;temp_air;relative_humidity;ghi;dni;dhi;IR(h);wind_speed;wind_direction;pressure;precipitable_water
2025-09-18 00:00:00;26,56;87,35;0,0;0,0;0,0;421,3;1,38;17,0;100270,0;0,1
2025-09-18 01:00:00;26,17;90,25;0,0;0,0;0,0;412,15;1,38;14,0;100380,0;0,1
2025-09-18 02:00:00;25,91;93,2;0,0;0,0;0,0;412,0;1,52;356,0;100470,0;0,1
2025-09-18 03:00:00;25,61;93,2;0,0;0,0;0,0;412,4;1,45;350,0;100530,0;0,1
2025-09-18 04:00:00;25,47;93,15;0,0;0,0;0,0;411,25;1,31;338,0;100530,0;0,1
2025-09-18 05:00:00;25,31;93,15;0,0;0,0;0,0;411,25;1,24;325,0;100480,0;0,1
2025-09-18 06:00:00;25,14;93,15;0,0;0,0;0,0;409,7;1,24;322,0;100420,0;0,1
2025-09-18 07:00:00;25,5;96,25;0,0;0,0;0,0;416,65;1,17;332,0;100340,0;0,1
2025-09-18 08:00:00;25,34;96,25;0,0;0,0;0,0;411,85;1,31;350,0;100370,0;0,1
2025-09-18 09:00:00;25,18;96,25;0,0;0,0;0,0;409,5;1,17;356,0;100390,0;0,1
2025-09-18 10:00:00;25,03;99,4;0,0;0,0;0,0;409,5;1,17;3,0;100450,0;0,1
2025-09-18 11:00:00;25,23;96,25;154,0;309,87;82,0;412,0;0,83;3,0;100490,0;0,1
2025-09-18 12:00:00;26,56;90,25;278,0;138,86;212,0;408,75;0,9;352,0;100550,0;0,1
2025-09-18 13:00:00;27,9;84,7;595,0;543,95;222,0;409,5;0,97;346,0;100610,0;0,1
2025-09-18 14:00:00;29,38;77,1;833,0;770,07;179,0;416,65;0,76;346,0;100610,0;0,1
2025-09-18 15:00:00;30,72;70,1;976,0;845,2;169,0;422,3;0,62;16,0;100570,0;0,1
2025-09-18 16:00:00;31,32;67,95;978,0;751,67;230,0;431,2;0,62;33,0;100440,0;0,1
2025-09-18 17:00:00;31,52;65,8;797,0;401,05;409,0;433,7;0,48;20,0;100310,0;0,1
2025-09-18 18:00:00;31,6;63,7;775,0;540,2;303,0;437,55;0,55;32,0;100170,0;0,1
2025-09-18 19:00:00;30,6;72,35;608,0;476,16;265,0;436,0;0,83;23,0;100100,0;0,1
2025-09-18 20:00:00;30,41;70,0;360,0;258,84;226,0;429,05;1,1;32,0;100000,0;0,1
2025-09-18 21:00:00;29,48;77,1;26,0;0,0;26,0;429,05;1,31;39,0;99930,0;0,1
2025-09-18 22:00:00;28,57;82,1;0,0;0,0;0,0;424,8;1,45;42,0;99960,0;0,1
2025-09-18 23:00:00;27,72;84,7;0,0;0,0;0,0;416,65;1,17;46,0;100030,0;0,1
2025-09-19 00:00:00;27,23;87,45;0,0;0,0;0,0;410,85;0,97;38,0;100160,0;0,1
2025-09-19 01:00:00;26,58;93,2;0,0;0,0;0,0;409,6;0,76;23,0;100240,0;0,1
2025-09-19 02:00:00;27,1;90,25;0,0;0,0;0,0;408,9;0,34;2,0;100360,0;0,1
2025-09-19 03:00:00;26,89;90,25;0,0;0,0;0,0;410,45;0,28;298,0;100420,0;0,1
2025-09-19 04:00:00;26,65;90,25;0,0;0,0;0,0;409,7;0,41;296,0;100410,0;0,1
2025-09-19 05:00:00;26,21;93,2;0,0;0,0;0,0;410,1;0,48;297,0;100340,0;0,1
2025-09-19 06:00:00;25,98;96,25;0,0;0,0;0,0;409,9;0,14;117,0;100320,0;0,1
2025-09-19 07:00:00;25,9;93,2;0,0;0,0;0,0;406,2;0,21;100,0;100290,0;0,1
2025-09-19 08:00:00;25,33;96,25;0,0;0,0;0,0;409,1;0,07;228,0;100340,0;0,1
2025-09-19 09:00:00;25,06;99,4;0,0;0,0;0,0;410,85;0,14;297,0;100330,0;0,1
2025-09-19 10:00:00;24,42;99,4;0,0;0,0;0,0;409,7;0,55;308,0;100380,0;0,1
2025-09-19 11:00:00;24,84;96,2;162,0;341,3;82,0;416,1;0,55;300,0;100450,0;0,1
2025-09-19 12:00:00;26,54;90,25;403,0;544,79;143,0;420,9;0,34;313,0;100540,0;0,1
2025-09-19 13:00:00;28,54;76,95;635,0;666,22;177,0;414,35;0,55;345,0;100610,0;0,1
2025-09-19 14:00:00;29,96;69,95;824,0;737,03;197,0;411,25;1,17;15,0;100610,0;0,1
2025-09-19 15:00:00;30,89;63,6;863,0;555,51;332,0;420,15;1,52;23,0;100570,0;0,1
2025-09-19 16:00:00;31,68;59,75;855,0;455,93;401,0;425,0;1,79;35,0;100430,0;0,1
2025-09-19 17:00:00;31,86;57,85;938,0;708,9;252,0;428,1;1,79;39,0;100300,0;0,1
2025-09-19 18:00:00;32,25;56,1;859,0;762,39;193,0;426,9;1,86;44,0;100140,0;0,1
2025-09-19 19:00:00;32,57;56,1;619,0;501,54;258,0;432,35;1,86;45,0;100100,0;0,1
2025-09-19 20:00:00;31,41;61,65;384,0;326,99;215,0;430,8;1,38;47,0;100040,0;0,1
2025-09-19 21:00:00;30,31;74,7;19,0;0,0;19,0;431,35;1,31;40,0;100050,0;0,1
2025-09-19 22:00:00;29,14;74,65;0,0;0,0;0,0;423,25;1,72;42,0;100070,0;0,1
2025-09-19 23:00:00;28,05;82,05;0,0;0,0;0,0;420,15;1,59;46,0;100120,0;0,1
2025-09-20 00:00:00;27,46;84,65;0,0;0,0;0,0;417,45;1,52;54,0;100180,0;0,1
2025-09-20 01:00:00;26,99;87,4;0,0;0,0;0,0;411,55;1,52;65,0;100250,0;0,1
2025-09-20 02:00:00;26,73;84,6;0,0;0,0;0,0;411,65;1,52;75,0;100320,0;0,1
2025-09-20 03:00:00;26,55;87,35;0,0;0,0;0,0;406,0;1,45;76,0;100390,0;0,1
2025-09-20 04:00:00;26,41;87,35;0,0;0,0;0,0;405,85;1,45;73,0;100400,0;0,1
2025-09-20 05:00:00;26,15;87,35;0,0;0,0;0,0;406,0;1,24;64,0;100350,0;0,1
2025-09-20 06:00:00;25,76;90,2;0,0;0,0;0,0;406,6;1,03;43,0;100270,0;0,1
2025-09-20 07:00:00;25,77;90,2;0,0;0,0;0,0;407,4;1,59;43,0;100220,0;0,1
2025-09-20 08:00:00;25,65;90,2;0,0;0,0;0,0;407,0;1,66;44,0;100250,0;0,1
2025-09-20 09:00:00;25,52;93,15;0,0;0,0;0,0;407,75;1,59;54,0;100290,0;0,1
2025-09-20 10:00:00;25,41;93,15;0,0;0,0;0,0;405,65;1,52;66,0;100360,0;0,1
2025-09-20 11:00:00;25,62;90,2;150,0;262,23;88,0;403,7;1,17;72,0;100460,0;0,1
2025-09-20 12:00:00;27,54;84,65;390,0;488,35;156,0;404,65;1,1;73,0;100540,0;0,1
2025-09-20 13:00:00;29,18;72,25;632,0;658,77;178,0;410,3;1,45;73,0;100580,0;0,1
2025-09-20 14:00:00;30,5;70,0;825,0;742,86;192,0;416,65;1,79;73,0;100570,0;0,1
2025-09-20 15:00:00;31,66;61,75;934,0;739,89;226,0;424,2;2,0;72,0;100500,0;0,1
2025-09-20 16:00:00;32,32;61,85;874,0;499,8;376,0;429,65;1,72;70,0;100390,0;0,1
2025-09-20 17:00:00;32,45;61,85;872,0;554,81;335,0;439,9;1,45;70,0;100270,0;0,1
2025-09-20 18:00:00;32,02;63,8;792,0;582,81;283,0;446,65;1,24;70,0;100110,0;0,1
2025-09-20 19:00:00;32,21;61,85;678,0;699,39;175,0;437,35;1,52;75,0;100010,0;0,1
2025-09-20 20:00:00;30,73;67,85;174,0;5,81;171,0;438,15;1,72;68,0;99960,0;0,1
2025-09-20 21:00:00;29,34;77,1;18,0;0,0;18,0;438,15;1,1;61,0;99990,0;0,1
2025-09-20 22:00:00;28,16;84,75;0,0;0,0;0,0;427,7;0,28;44,0;100120,0;0,1
2025-09-20 23:00:00;28,03;87,5;0,0;0,0;0,0;429,05;0,9;58,0;100200,0;0,1
2025-09-21 00:00:00;27,57;90,3;0,0;0,0;0,0;423,85;0,83;63,0;100290,0;0,1
2025-09-21 01:00:00;27,55;90,3;0,0;0,0;0,0;426,25;0,41;52,0;100360,0;0,1
2025-09-21 02:00:00;27,6;90,3;0,0;0,0;0,0;422,1;0,28;32,0;100430,0;0,1
2025-09-21 03:00:00;27,37;90,3;0,0;0,0;0,0;416,65;0,07;309,0;100480,0;0,1
2025-09-21 04:00:00;26,92;93,2;0,0;0,0;0,0;418,8;0,28;253,0;100450,0;0,1
2025-09-21 05:00:00;25,68;96,25;0,0;0,0;0,0;419,4;0,83;294,0;100410,0;0,1
2025-09-21 06:00:00;25,43;96,25;0,0;0,0;0,0;423,25;1,31;298,0;100350,0;0,1
2025-09-21 07:00:00;25,47;93,15;0,0;0,0;0,0;410,1;1,24;242,0;100290,0;0,1
2025-09-21 08:00:00;25,29;93,15;0,0;0,0;0,0;412,4;1,03;227,0;100320,0;0,1
2025-09-21 09:00:00;24,8;96,2;0,0;0,0;0,0;414,15;0,76;337,0;100360,0;0,1
2025-09-21 10:00:00;24,55;99,4;0,0;0,0;0,0;413,2;1,1;20,0;100450,0;0,1
2025-09-21 11:00:00;24,81;96,2;61,0;4,19;60,0;413,2;1,1;28,0;100510,0;0,1
2025-09-21 12:00:00;25,76;90,2;308,0;201,64;211,0;418,4;1,72;25,0;100630,0;0,1
2025-09-21 13:00:00;26,21;87,35;506,0;290,96;305,0;419,95;1,93;36,0;100690,0;0,1
2025-09-21 14:00:00;26,85;84,6;694,0;401,89;351,0;427,9;2,14;43,0;100730,0;0,1
2025-09-21 15:00:00;28,17;76,95;785,0;397,75;404,0;426,9;1,66;44,0;100670,0;0,1
2025-09-21 16:00:00;29,27;74,65;792,0;346,05;447,0;430,2;1,45;42,0;100510,0;0,1
2025-09-21 17:00:00;30,01;74,65;824,0;453,49;385,0;429,85;1,38;52,0;100310,0;0,1
2025-09-21 18:00:00;30,72;70,1;822,0;668,89;238,0;427,3;1,31;59,0;100120,0;0,1
2025-09-21 19:00:00;30,72;65,7;503,0;236,58;333,0;430,2;1,38;47,0;100090,0;0,1
2025-09-21 20:00:00;29,88;67,7;258,0;64,07;225,0;430,8;1,31;48,0;100020,0;0,1
2025-09-21 21:00:00;28,4;76,95;117,0;43,42;105,0;428,45;0,48;341,0;100050,0;0,1
2025-09-21 22:00:00;27,43;87,45;0,0;0,0;0,0;421,7;0,0;215,0;100140,0;0,1
2025-09-21 23:00:00;27,17;87,45;0,0;0,0;0,0;424,2;0,48;225,0;100260,0;0,1
2025-09-22 00:00:00;26,23;87,35;0,0;0,0;0,0;419,95;0,28;322,0;100310,0;0,1
2025-09-22 01:00:00;25,81;90,2;0,0;0,0;0,0;416,2;0,48;333,0;100400,0;0,1
2025-09-22 02:00:00;25,67;87,3;0,0;0,0;0,0;413,0;1,1;118,0;100520,0;0,1
2025-09-22 03:00:00;25,38;90,2;0,0;0,0;0,0;418,4;1,03;95,0;100540,0;0,1
2025-09-22 04:00:00;25,08;93,15;0,0;0,0;0,0;416,85;0,55;72,0;100540,0;0,1
2025-09-22 05:00:00;25,34;90,2;0,0;0,0;0,0;418,6;0,34;302,0;100490,0;0,1
2025-09-22 06:00:00;24,81;93,15;0,0;0,0;0,0;414,15;1,17;270,0;100430,0;0,1
2025-09-22 07:00:00;24,26;93,1;0,0;0,0;0,0;406,2;0,69;210,0;100330,0;0,1
2025-09-22 08:00:00;24,12;93,1;0,0;0,0;0,0;407,75;0,69;205,0;100370,0;0,1
2025-09-22 09:00:00;23,8;93,1;0,0;0,0;0,0;405,25;0,76;146,0;100400,0;0,1
2025-09-22 10:00:00;23,76;93,1;0,0;0,0;0,0;403,5;1,1;168,0;100500,0;0,1
2025-09-22 11:00:00;23,94;93,1;78,0;12,48;75,0;421,1;0,76;180,0;100540,0;0,1
2025-09-22 12:00:00;24,72;90,15;247,0;76,62;210,0;418,0;0,62;179,0;100580,0;0,1
2025-09-22 13:00:00;25,72;84,5;612,0;576,21;213,0;412,8;0,69;204,0;100600,0;0,1
2025-09-22 14:00:00;27,28;79,35;420,0;43,29;383,0;419,2;0,69;212,0;100630,0;0,1
2025-09-22 15:00:00;28,91;69,85;572,0;105,34;471,0;425,95;0,21;170,0;100580,0;0,1
2025-09-22 16:00:00;29,87;67,7;879,0;509,28;371,0;437,95;0,62;104,0;100470,0;0,1
2025-09-22 17:00:00;29,73;65,5;625,0;149,77;480,0;432,75;0,97;96,0;100330,0;0,1
2025-09-22 18:00:00;30,15;63,5;409,0;32,08;381,0;431,0;1,03;83,0;100160,0;0,1
2025-09-22 19:00:00;29,45;69,95;137,0;0,0;137,0;422,45;0,62;21,0;100100,0;0,1
2025-09-22 20:00:00;29,46;69,95;90,0;0,0;90,0;421,3;0,9;24,0;100000,0;0,1
2025-09-22 21:00:00;28,71;77,0;19,0;0,0;19,0;422,85;0,21;17,0;99980,0;0,1
2025-09-22 22:00:00;27,68;90,35;0,0;0,0;0,0;420,55;0,14;196,0;100020,0;0,1
2025-09-22 23:00:00;27,41;93,25;0,0;0,0;0,0;416,65;0,62;222,0;100130,0;0,1
2025-09-23 00:00:00;26,99;93,2;0,0;0,0;0,0;413,75;1,03;258,0;100180,0;0,1
2025-09-23 01:00:00;26,65;90,25;0,0;0,0;0,0;410,0;1,31;264,0;100290,0;0,1
2025-09-23 02:00:00;26,32;93,2;0,0;0,0;0,0;410,1;1,24;266,0;100340,0;0,1
2025-09-23 03:00:00;26,0;93,2;0,0;0,0;0,0;410,65;1,17;279,0;100400,0;0,1
2025-09-23 04:00:00;25,66;93,2;0,0;0,0;0,0;411,45;1,24;278,0;100420,0;0,1
2025-09-23 05:00:00;25,28;96,25;0,0;0,0;0,0;410,65;1,03;272,0;100400,0;0,1
2025-09-23 06:00:00;24,87;96,2;0,0;0,0;0,0;412,6;0,76;213,0;100360,0;0,1
2025-09-23 07:00:00;24,9;96,2;0,0;0,0;0,0;408,35;1,17;266,0;100280,0;0,1
2025-09-23 08:00:00;25,13;93,15;0,0;0,0;0,0;412,8;0,21;245,0;100310,0;0,1
2025-09-23 09:00:00;24,22;93,1;0,0;0,0;0,0;405,65;0,83;154,0;100330,0;0,1
2025-09-23 10:00:00;24,08;93,1;0,0;0,0;0,0;402,35;1,45;191,0;100370,0;0,1
2025-09-23 11:00:00;24,28;93,1;172,0;358,91;85,0;402,15;1,1;200,0;100440,0;0,1
2025-09-23 12:00:00;25,7;84,5;384,0;437,35;172,0;402,9;0,97;202,0;100510,0;0,1
2025-09-23 13:00:00;27,43;79,35;476,0;221,89;322,0;407,75;0,69;191,0;100550,0;0,1
2025-09-23 14:00:00;28,81;74,55;694,0;390,17;360,0;418,2;0,62;158,0;100570,0;0,1
2025-09-23 15:00:00;29,97;69,95;988,0;853,4;169,0;424,4;0,69;115,0;100520,0;0,1
2025-09-23 16:00:00;31,33;59,65;1031,0;856,76;176,0;432,75;0,97;91,0;100380,0;0,1
2025-09-23 17:00:00;31,09;61,55;1011,0;881,02;158,0;437,2;0,9;80,0;100250,0;0,1
2025-09-23 18:00:00;31,91;57,85;846,0;731,26;208,0;433,3;1,03;66,0;100140,0;0,1
2025-09-23 19:00:00;28,28;74,5;522,0;270,47;328,0;427,5;1,45;112,0;100150,0;0,1
2025-09-23 20:00:00;28,04;76,85;59,0;0,0;59,0;422,1;1,38;84,0;100120,0;0,1
2025-09-23 21:00:00;27,27;79,35;18,0;0,0;18,0;425,0;1,1;26,0;100090,0;0,1
2025-09-23 22:00:00;26,54;87,35;0,0;0,0;0,0;418,6;0,83;32,0;100100,0;0,1
2025-09-23 23:00:00;26,06;87,3;0,0;0,0;0,0;411,45;0,83;15,0;100140,0;0,1
2025-09-24 00:00:00;25,6;90,2;0,0;0,0;0,0;409,3;0,62;336,0;100180,0;0,1
2025-09-24 01:00:00;25,43;90,2;0,0;0,0;0,0;406,3;1,03;6,0;100270,0;0,1
2025-09-24 02:00:00;25,05;93,15;0,0;0,0;0,0;404,1;1,03;357,0;100360,0;0,1
2025-09-24 03:00:00;24,72;93,15;0,0;0,0;0,0;402,75;0,97;341,0;100440,0;0,1
2025-09-24 04:00:00;24,51;96,2;0,0;0,0;0,0;402,15;1,03;327,0;100430,0;0,1
2025-09-24 05:00:00;24,54;96,2;0,0;0,0;0,0;403,1;1,17;308,0;100400,0;0,1
2025-09-24 06:00:00;24,43;96,2;0,0;0,0;0,0;399,85;1,17;290,0;100370,0;0,1
2025-09-24 07:00:00;24,26;96,2;0,0;0,0;0,0;399,85;1,03;302,0;100340,0;0,1
2025-09-24 08:00:00;24,12;93,1;0,0;0,0;0,0;402,55;0,76;302,0;100390,0;0,1
2025-09-24 09:00:00;24,75;93,15;0,0;0,0;0,0;403,1;0,48;317,0;100390,0;0,1
2025-09-24 10:00:00;24,39;96,2;0,0;0,0;0,0;408,35;0,41;18,0;100450,0;0,1
2025-09-24 11:00:00;24,68;96,2;171,0;347,86;86,0;407,95;0,34;44,0;100510,0;0,1
2025-09-24 12:00:00;26,63;84,6;426,0;602,23;133,0;412,2;0,21;52,0;100600,0;0,1
2025-09-24 13:00:00;28,47;79,5;663,0;727,46;157,0;411,45;0,41;81,0;100630,0;0,1
2025-09-24 14:00:00;30,32;70,0;843,0;773,41;180,0;416,3;0,9;82,0;100650,0;0,1
2025-09-24 15:00:00;31,28;65,8;984,0;847,46;170,0;424,2;1,17;68,0;100570,0;0,1
2025-09-24 16:00:00;32,04;61,75;875,0;498,81;377,0;430,2;1,24;69,0;100470,0;0,1
2025-09-24 17:00:00;32,48;57,95;854,0;512,29;358,0;440,45;1,31;72,0;100330,0;0,1
2025-09-24 18:00:00;31,0;65,7;798,0;602,0;273,0;442,8;1,1;85,0;100210,0;0,1
2025-09-24 19:00:00;30,17;70,0;521,0;273,52;325,0;432,35;1,31;59,0;100160,0;0,1
2025-09-24 20:00:00;29,21;74,65;451,0;599,32;144,0;432,35;0,83;49,0;100100,0;0,1
2025-09-24 21:00:00;28,76;79,55;18,0;0,0;18,0;424,4;0,48;21,0;100050,0;0,1
2025-09-24 22:00:00;27,97;87,5;0,0;0,0;0,0;420,35;0,69;352,0;100100,0;0,1
2025-09-24 23:00:00;27,6;90,3;0,0;0,0;0,0;417,65;0,76;342,0;100110,0;0,1
2025-09-25 00:00:00;27,2;87,45;0,0;0,0;0,0;415,7;1,1;323,0;100140,0;0,1
2025-09-25 01:00:00;26,9;90,25;0,0;0,0;0,0;408,85;1,24;332,0;100260,0;0,1
2025-09-25 02:00:00;26,55;93,2;0,0;0,0;0,0;407,95;1,72;340,0;100350,0;0,1
2025-09-25 03:00:00;26,09;96,25;0,0;0,0;0,0;406,6;1,72;347,0;100450,0;0,1
2025-09-25 04:00:00;25,81;93,2;0,0;0,0;0,0;410,85;1,52;336,0;100480,0;0,1
2025-09-25 05:00:00;25,51;96,25;0,0;0,0;0,0;407,2;1,45;326,0;100440,0;0,1
2025-09-25 06:00:00;25,27;96,25;0,0;0,0;0,0;407,0;1,38;327,0;100400,0;0,1
2025-09-25 07:00:00;25,11;96,25;0,0;0,0;0,0;408,35;1,45;331,0;100280,0;0,1
2025-09-25 08:00:00;25,01;96,2;0,0;0,0;0,0;406,8;1,38;327,0;100300,0;0,1
2025-09-25 09:00:00;24,96;96,2;0,0;0,0;0,0;405,25;1,1;340,0;100310,0;0,1
2025-09-25 10:00:00;24,68;93,15;0,0;0,0;0,0;409,7;1,17;75,0;100450,0;0,1
2025-09-25 11:00:00;24,56;96,2;140,0;170,55;98,0;412,8;0,76;84,0;100550,0;0,1
2025-09-25 12:00:00;25,43;90,2;413,0;550,92;144,0;411,65;0,76;61,0;100610,0;0,1
2025-09-25 13:00:00;26,36;87,35;638,0;649,87;185,0;416,65;0,9;101,0;100700,0;0,1
2025-09-25 14:00:00;27,18;87,45;662,0;325,02;383,0;424,2;0,48;103,0;100730,0;0,1
2025-09-25 15:00:00;28,27;82,1;796,0;408,82;403,0;431,35;0,21;104,0;100640,0;0,1
2025-09-25 16:00:00;28,91;79,55;896,0;539,68;357,0;429,85;0,55;67,0;100470,0;0,1
2025-09-25 17:00:00;29,0;74,55;970,0;797,37;198,0;425,95;0,97;122,0;100330,0;0,1
2025-09-25 18:00:00;29,25;69,95;861,0;773,21;187,0;426,75;0,34;145,0;100180,0;0,1
2025-09-25 19:00:00;29,84;65,5;598,0;458,19;270,0;441,05;1,31;106,0;100160,0;0,1
2025-09-25 20:00:00;28,08;76,85;40,0;0,0;40,0;435,85;0,9;91,0;100140,0;0,1
2025-09-25 21:00:00;27,63;79,4;18,0;0,0;18,0;432,9;0,83;55,0;100050,0;0,1
2025-09-25 22:00:00;27,18;84,65;0,0;0,0;0,0;420,75;0,76;23,0;100050,0;0,1
2025-09-25 23:00:00;26,66;87,4;0,0;0,0;0,0;417,85;1,45;11,0;100100,0;0,1
2025-09-26 00:00:00;25,99;93,2;0,0;0,0;0,0;411,45;1,45;5,0;100180,0;0,1
2025-09-26 01:00:00;25,63;90,2;0,0;0,0;0,0;408,85;1,38;3,0;100270,0;0,1
2025-09-26 02:00:00;25,23;93,15;0,0;0,0;0,0;405,25;1,45;357,0;100340,0;0,1
2025-09-26 03:00:00;24,95;96,2;0,0;0,0;0,0;404,65;1,31;355,0;100420,0;0,1
2025-09-26 04:00:00;24,74;96,2;0,0;0,0;0,0;401,95;1,24;348,0;100430,0;0,1
2025-09-26 05:00:00;24,61;93,15;0,0;0,0;0,0;402,15;1,24;331,0;100390,0;0,1
2025-09-26 06:00:00;24,48;96,2;0,0;0,0;0,0;400,0;1,24;329,0;100360,0;0,1
2025-09-26 07:00:00;24,58;96,2;0,0;0,0;0,0;404,85;1,17;316,0;100260,0;0,1
2025-09-26 08:00:00;24,42;96,2;0,0;0,0;0,0;401,0;0,9;299,0;100260,0;0,1
2025-09-26 09:00:00;24,09;96,2;0,0;0,0;0,0;403,5;0,69;272,0;100260,0;0,1
2025-09-26 10:00:00;23,88;96,2;0,0;0,0;0,0;404,45;0,76;255,0;100320,0;0,1
2025-09-26 11:00:00;24,58;96,2;140,0;165,22;99,0;404,1;0,55;255,0;100400,0;0,1
2025-09-26 12:00:00;26,6;87,35;361,0;336,74;196,0;410,1;0,48;261,0;100490,0;0,1
2025-09-26 13:00:00;28,1;79,4;620,0;586,96;210,0;416,45;0,41;267,0;100510,0;0,1
2025-09-26 14:00:00;29,53;69,95;845,0;772,53;181,0;418,4;0,48;277,0;100540,0;0,1
2025-09-26 15:00:00;30,71;65,7;980,0;834,69;177,0;422,85;0,55;273,0;100480,0;0,1
2025-09-26 16:00:00;31,48;63,7;1020,0;837,78;183,0;428,85;0,41;257,0;100350,0;0,1
2025-09-26 17:00:00;31,98;61,75;926,0;685,87;262,0;435,45;0,21;218,0;100200,0;0,1
2025-09-26 18:00:00;32,16;61,75;764,0;517,64;313,0;434,1;0,21;103,0;100070,0;0,1
2025-09-26 19:00:00;30,46;72,35;526,0;285,27;322,0;438,75;0,48;88,0;100000,0;0,1
2025-09-26 20:00:00;29,34;72,25;123,0;0,0;123,0;438,9;0,76;27,0;99940,0;0,1
2025-09-26 21:00:00;27,56;84,65;18,0;0,0;18,0;430,0;0,28;60,0;99920,0;0,1
2025-09-26 22:00:00;27,04;87,4;0,0;0,0;0,0;424,0;0,28;40,0;99990,0;0,1
2025-09-26 23:00:00;26,82;87,4;0,0;0,0;0,0;426,55;0,9;302,0;100080,0;0,1
2025-09-27 00:00:00;26,49;90,25;0,0;0,0;0,0;420,9;0,97;304,0;100120,0;0,1
2025-09-27 01:00:00;26,34;90,25;0,0;0,0;0,0;418,15;1,1;326,0;100240,0;0,1
2025-09-27 02:00:00;26,15;90,25;0,0;0,0;0,0;414,15;1,03;356,0;100290,0;0,1
2025-09-27 03:00:00;25,95;93,2;0,0;0,0;0,0;412,2;1,31;3,0;100370,0;0,1
2025-09-27 04:00:00;25,76;93,2;0,0;0,0;0,0;410,65;1,17;348,0;100400,0;0,1
2025-09-27 05:00:00;25,56;96,25;0,0;0,0;0,0;414,15;1,03;342,0;100350,0;0,1
2025-09-27 06:00:00;25,26;93,15;0,0;0,0;0,0;411,25;0,97;334,0;100260,0;0,1
2025-09-27 07:00:00;25,36;96,25;0,0;0,0;0,0;414,55;0,41;2,0;100190,0;0,1
2025-09-27 08:00:00;25,49;99,4;0,0;0,0;0,0;411,85;0,34;15,0;100180,0;0,1
2025-09-27 09:00:00;25,22;96,25;0,0;0,0;0,0;411,25;0,41;23,0;100180,0;0,1
2025-09-27 10:00:00;25,12;96,25;0,0;0,0;0,0;408,55;0,28;67,0;100200,0;0,1
2025-09-27 11:00:00;25,49;96,25;59,0;0,0;59,0;407,95;0,14;53,0;100290,0;0,1
2025-09-27 12:00:00;26,97;87,4;419,0;559,33;144,0;419,0;0,07;40,0;100390,0;0,1
2025-09-27 13:00:00;28,98;77,0;637,0;637,23;191,0;415,1;0,14;46,0;100450,0;0,1
2025-09-27 14:00:00;30,37;70,0;812,0;677,45;229,0;420,55;0,21;67,0;100510,0;0,1
2025-09-27 15:00:00;31,53;65,8;888,0;604,55;306,0;429,85;0,21;66,0;100470,0;0,1
2025-09-27 16:00:00;32,03;61,75;877,0;499,33;378,0;434,3;0,14;169,0;100260,0;0,1
2025-09-27 17:00:00;32,75;54,4;406,0;14,46;392,0;439,9;0,34;77,0;100100,0;0,1
2025-09-27 18:00:00;30,19;67,8;119,0;0,0;119,0;445,7;0,9;73,0;100030,0;0,1
2025-09-27 19:00:00;29,77;69,95;61,0;0,0;61,0;441,85;1,17;49,0;100000,0;0,1
2025-09-27 20:00:00;29,16;74,65;40,0;0,0;40,0;430,0;0,69;45,0;99940,0;0,1
2025-09-27 21:00:00;28,76;79,55;18,0;0,0;18,0;435,65;0,62;43,0;99970,0;0,1
2025-09-27 22:00:00;28,21;82,1;0,0;0,0;0,0;426,15;1,1;24,0;100000,0;0,1
2025-09-27 23:00:00;27,39;84,65;0,0;0,0;0,0;425,75;1,59;20,0;100100,0;0,1
2025-09-28 00:00:00;26,75;87,4;0,0;0,0;0,0;419,55;1,45;17,0;100180,0;0,1
2025-09-28 01:00:00;26,34;90,25;0,0;0,0;0,0;415,4;1,38;24,0;100340,0;0,1
2025-09-28 02:00:00;26,04;90,2;0,0;0,0;0,0;415,3;1,38;17,0;100380,0;0,1
2025-09-28 03:00:00;25,7;90,2;0,0;0,0;0,0;412,2;1,38;23,0;100450,0;0,1
2025-09-28 04:00:00;25,53;93,15;0,0;0,0;0,0;412,2;1,17;21,0;100460,0;0,1
2025-09-28 05:00:00;25,4;93,15;0,0;0,0;0,0;412,6;1,17;15,0;100420,0;0,1
2025-09-28 06:00:00;25,21;93,15;0,0;0,0;0,0;410,1;1,17;12,0;100350,0;0,1
2025-09-28 07:00:00;25,31;93,15;0,0;0,0;0,0;415,5;0,9;350,0;100260,0;0,1
2025-09-28 08:00:00;25,19;93,15;0,0;0,0;0,0;415,1;0,97;342,0;100270,0;0,1
2025-09-28 09:00:00;24,98;96,2;0,0;0,0;0,0;412,6;0,97;337,0;100290,0;0,1
2025-09-28 10:00:00;25,12;93,15;0,0;0,0;0,0;422,1;0,97;6,0;100400,0;0,1
2025-09-28 11:00:00;25,14;96,25;64,0;3,97;63,0;429,05;0,55;358,0;100450,0;0,1
2025-09-28 12:00:00;26,32;84,55;244,0;66,9;211,0;426,35;0,41;55,0;100540,0;0,1
2025-09-28 13:00:00;26,92;84,6;450,0;171,12;330,0;422,65;0,69;80,0;100640,0;0,1
2025-09-28 14:00:00;27,07;87,4;642,0;287,84;394,0;428,1;0,97;86,0;100670,0;0,1
2025-09-28 15:00:00;27,18;90,3;767,0;356,06;424,0;431,2;0,62;79,0;100620,0;0,1
2025-09-28 16:00:00;27,81;87,5;808,0;370,16;438,0;434,65;0,34;118,0;100450,0;0,1
2025-09-28 17:00:00;27,73;82,05;900,0;625,11;295,0;440,65;0,41;321,0;100390,0;0,1
